appid,publisher_id
1341630,18890
1341640,18890
1341650,18890
1341660,6054
1341690,33188
1341701,13806
1341702,13806
1341710,67339
1341720,47202
1341730,21459
1341740,31484
1341760,16235
1341780,77579
1341810,64349
1341820,5556
1341830,77579
1341860,32439
1341890,77579
1341900,64261
1341930,55493
1341960,77491
1341970,35830
1341980,8019
1341990,13995
1342020,4206
1342040,47163
1342050,47163
1342060,47163
1342070,47163
1342080,47163
1342090,47163
1342100,47163
1342110,47163
1342120,47163
1342130,85018
1342150,41913
1342160,6253
1342180,5161
1342190,20486
1342210,64149
1342220,44640
1342240,30699
1342250,30699
1342260,43623
1342270,22515
1342290,9370
1342320,30728
1342330,3106
1342340,37484
1342360,62361
1342370,54906
1342400,21233
1342410,76109
1342420,62361
1342440,35830
1342460,36980
1342480,42253
1342490,24934
1342490,34936
1342490,36984
1342500,7830
1342510,78325
1342520,60499
1342540,45563
1342550,39172
1342560,55772
1342570,72537
1342580,49129
1342600,40777
1342620,34013
1342620,46240
1342630,68834
1342640,66970
1342650,4449
1342660,10818
1342670,36980
1342680,68725
1342690,72123
1342720,36980
1342730,40053
1342740,29292
1342750,82187
1342770,12677
1342790,31607
1342810,37605
1342820,60608
1342830,52588
1342831,52588
1342840,52588
1342850,34412
1342870,62586
1342880,62586
1342881,62586
1342882,62586
1342883,62586
1342890,15331
1342900,23935
1342910,41927
1342940,64909
1342950,47906
1342980,67969
1343000,81078
1343010,1306
1343040,17930
1343050,18447
1343060,80896
1343070,21892
1343090,67682
1343100,85549
1343110,70115
1343140,64916
1343150,14536
1343160,44128
1343161,44128
1343180,44128
1343181,44128
1343182,44128
1343220,55313
1343230,52438
1343240,64179
1343250,54840
1343260,59513
1343310,26725
1343330,48733
1343340,55771
1343360,20512
1343370,3657
1343390,40323
1343400,3657
1343410,84565
1343450,59597
1343460,53931
1343480,34944
1343490,34440
1343500,39024
1343510,18241
1343520,63310
1343530,62759
1343550,11182
1343580,31507
1343640,38741
1343660,2444
1343670,23707
1343680,2444
1343690,2444
1343700,46741
1343730,2035
1343750,74193
1343770,43964
1343810,7352
1343820,7352
1343830,62654
1343840,45256
1343850,58541
1343860,55575
1343880,10491
1343920,12247
1343950,20203
1343970,12694
1343990,18103
1344000,20486
1344040,20486
1344060,54602
1344070,17928
1344090,26927
1344100,20486
1344110,45019
1344120,72537
1344140,39735
1344160,52000
1344170,44575
1344210,67851
1344240,60982
1344280,20486
1344320,84966
1344340,65151
1344350,84071
1344420,42247
1344430,75495
1344440,75339
1344450,84256
1344520,50380
1344530,32571
1344550,408
1344570,50250
1344590,74294
1344591,74294
1344610,51026
1344630,31538
1344660,58727
1344680,70875
1344690,52049
1344730,47168
1344740,70331
1344780,52975
1344790,29142
1344800,47019
1344810,3260
1344820,47361
1344840,20120
1344850,21857
1344860,76947
1344880,30214
1344890,20652
1344900,33768
1344930,47954
1344950,64125
1344970,30862
1344980,19337
1344990,1337
1345030,9374
1345040,14746
1345040,73439
1345050,45964
1345060,56786
1345080,79112
1345120,64776
1345140,65296
1345150,43162
1345180,54173
1345190,73075
1345200,60957
1345200,76812
1345220,80282
1345230,20486
1345231,20486
1345232,20486
1345233,20486
1345240,73730
1345270,67788
1345280,1337
1345300,15727
1345310,20486
1345320,55336
1345340,40016
1345350,52000
1345360,34553
1345370,3418
1345370,10908
1345380,67690
1345390,70910
1345400,66440
1345430,66204
1345440,30220
1345450,29366
1345450,56150
1345460,14060
1345470,70608
1345520,13690
1345560,62586
1345580,46569
1345620,20486
1345720,30867
1345740,902
1345750,76827
1345760,78325
1345770,65615
1345780,44871
1345790,16261
1345800,83287
1345810,5267
1345820,11203
1345830,972
1345840,70186
1345860,18521
1345870,39948
1345890,17233
1345900,30605
1345910,71090
1345920,20486
1345940,45135
1345950,11527
1345960,37706
1345961,37706
1345962,37706
1345970,12590
1345990,39024
1346010,78050
1346020,72403
1346030,72400
1346040,57834
1346050,34139
1346060,62586
1346070,37156
1346100,82338
1346110,704
1346120,83527
1346140,22466
1346150,22466
1346160,12590
1346170,58543
1346210,30916
1346220,76859
1346240,52246
1346250,29181
1346260,16013
1346270,35995
1346280,35922
1346290,7477
1346290,46550
1346290,61502
1346300,80455
1346310,3260
1346320,71295
1346330,56373
1346350,31690
1346360,27505
1346390,73612
1346400,77579
1346420,44115
1346460,27831
1346480,59683
1346490,47361
1346500,20281
1346510,20281
1346520,20281
1346550,68460
1346580,61072
1346590,43485
1346600,81374
1346620,10800
1346630,22673
1346660,74824
1346700,54360
1346720,12463
1346730,80342
1346740,70393
1346770,8442
1346770,21010
1346790,71977
1346800,80968
1346820,20486
1346830,35165
1346840,35165
1346850,11159
1346860,2858
1346870,35060
1346880,18504
1346890,71249
1346910,72876
1346920,20486
1346930,32127
1346960,45608
1346970,23909
1346980,10361
1347010,54851
1347030,85100
1347070,3929
1347080,51026
1347090,77019
1347110,64583
1347130,29375
1347140,45610
1347170,40221
1347230,48790
1347270,18224
1347270,45610
1347290,25802
1347310,39441
1347341,21077
1347350,29633
1347360,57817
1347370,20486
1347390,23671
1347420,11350
1347430,36642
1347430,54397
1347450,24502
1347450,37422
1347460,77407
1347490,79056
1347520,35579
1347540,81976
1347550,66621
1347560,14226
1347580,61725
1347590,61725
1347600,11350
1347630,77662
1347640,41052
1347690,53438
1347700,70146
1347710,71023
1347720,22690
1347740,67969
1347750,28926
1347751,28926
1347760,34030
1347780,36170
1347790,73254
1347800,60822
1347870,17008
1347880,49250
1347910,76901
1347920,40484
1347930,43950
1347950,51628
1347960,52318
1347970,52854
1347990,63251
1348010,53740
1348020,47866
1348030,62830
1348040,81356
1348060,3260
1348140,60490
1348160,73393
1348180,8442
1348210,32750
1348220,65098
1348240,45150
1348250,18330
1348260,25977
1348270,55170
1348300,12142
1348330,80664
1348380,13845
1348390,58903
1348420,59004
1348430,36897
1348470,27948
1348480,61410
1348500,27948
1348510,74356
1348520,1559
1348580,39736
1348600,8498
1348650,50453
1348660,2950
1348661,2950
1348670,5679
1348680,33718
1348690,40625
1348690,66440
1348700,29010
1348720,62586
1348740,7498
1348750,38087
1348760,76409
1348770,40995
1348780,22241
1348800,21437
1348810,36849
1348920,41586
1348930,17693
1348940,48218
1348960,25450
1348970,74637
1348980,33366
1348990,2249
1349000,79306
1349010,69166
1349010,72302
1349020,64125
1349030,16815
1349030,77565
1349040,16815
1349060,51548
1349070,823
1349100,78042
1349120,11892
1349130,19219
1349140,9761
1349170,68371
1349180,68371
1349230,5719
1349230,14909
1349290,67833
1349300,29366
1349300,85423
1349310,27334
1349340,47691
1349360,84256
1349390,56157
1349400,24494
1349420,50810
1349460,84818
1349480,19524
1349490,83937
1349520,62586
1349521,71923
1349522,62586
1349523,62586
1349540,52736
1349550,42714
1349580,65156
1349600,20768
1349600,73551
1349620,48487
1349640,85114
1349670,52985
1349680,40244
1349700,7498
1349720,83777
1349730,55424
1349740,49206
1349760,17204
1349790,13818
1349820,70372
1349830,36519
1349850,63339
1349850,81215
1349860,61848
1349880,63339
1349880,81215
1349890,62035
1349900,82308
1349910,81454
1349920,79768
1349930,763
1349940,10304
1349960,1036
1349970,83051
1350010,78282
1350030,53684
1350040,39618
1350050,16404
1350060,83064
1350080,81914
1350100,77373
1350120,7647
1350170,41700
1350200,72256
1350250,13321
1350280,35704
1350300,42174
1350310,9309
1350340,21418
1350350,63503
1350370,80259
1350390,20356
1350430,18562
1350440,56790
1350460,29142
1350470,19894
1350480,44803
1350500,1558
1350540,50902
1350560,48257
1350570,48257
1350580,48257
1350590,39743
1350600,62586
1350601,62586
1350602,62586
1350603,62586
1350604,62586
1350610,30119
1350630,54993
1350640,47406
1350650,5193
1350660,8421
1350690,76816
1350710,31124
1350720,7535
1350750,48380
1350780,16278
1350800,78268
1350820,38840
1350830,12721
1350840,19210
1350850,4514
1350860,58389
1350870,35126
1350880,35126
1350900,35126
1350910,35126
1350920,32538
1350930,35126
1350940,35126
1350960,35126
1350970,35126
1350980,35126
1350990,35126
1351000,78050
1351010,35126
1351020,35126
1351030,35126
1351060,28926
1351070,30232
1351080,24272
1351120,83514
1351140,15261
1351170,2848
1351180,48028
1351200,51709
1351210,64179
1351220,64736
1351230,20486
1351240,78050
1351250,67228
1351260,82587
1351261,82587
1351270,83013
1351271,83013
1351290,85470
1351300,13845
1351310,13845
1351350,7197
1351360,2042
1351370,15496
1351380,16102
1351390,77145
1351400,63970
1351420,78268
1351450,9088
1351480,55184
1351500,66717
1351510,21511
1351550,58543
1351560,58543
1351600,62586
1351601,62586
1351602,62586
1351603,62586
1351604,62586
1351610,29054
1351630,6253
1351650,58225
1351670,13724
1351710,66864
1351720,32890
1351760,13724
1351790,80697
1351820,17534
1351830,55710
1351840,26130
1351860,60490
1351861,60490
1351870,74764
1351880,17710
1351900,63409
1351910,78268
1351920,78268
1351950,5477
1351960,40832
1351970,81813
1351980,72085
1351990,22090
1352020,46501
1352030,33781
1352080,19281
1352080,27785
1352110,78268
1352120,66550
1352130,78470
1352140,54162
1352170,62586
1352171,62586
1352172,62586
1352173,62586
1352180,61374
1352200,45453
1352230,48045
1352270,37934
1352280,37934
1352290,40276
1352300,75758
1352330,63957
1352340,723
1352360,15088
1352390,43556
1352440,22367
1352450,26120
1352470,51317
1352510,24705
1352520,43583
1352530,33463
1352540,31277
1352560,31860
1352580,4949
1352581,4949
1352582,4949
1352583,4949
1352584,4949
1352590,12552
1352640,30255
1352650,76103
1352660,50165
1352670,65029
1352680,44060
1352690,1015
1352700,5539
1352720,22440
1352721,22440
1352730,12385
1352740,45799
1352750,4342
1352760,68460
1352770,20548
1352780,20486
1352830,34785
1352840,43313
1352850,42755
1352870,66888
1352880,20486
1352890,80222
1352910,38516
1352930,68522
1352940,23447
1352990,20486
1353000,27709
1353030,42380
1353040,62336
1353050,38211
1353060,23478
1353080,82587
1353090,72295
1353100,4935
1353110,20486
1353130,1107
1353140,73573
1353150,24627
1353160,83392
1353190,12848
1353190,45305
1353210,24519
1353230,16415
1353250,25900
1353270,35165
1353300,22504
1353310,80928
1353330,83058
1353340,30182
1353350,3879
1353360,6266
1353361,6266
1353370,21076
1353390,6266
1353470,60086
1353480,30107
1353490,30107
1353500,48282
1353550,54456
1353560,72267
1353630,19368
1353650,71604
1353660,66890
1353670,21931
1353680,20007
1353690,18241
1353700,20486
1353701,20486
1353710,31969
1353730,27029
1353770,56313
1353780,20486
1353830,48295
1353840,20486
1353900,32679
1353910,2690
1353920,40184
1353941,78167
1353942,78167
1353943,78167
1353944,78167
1353945,78167
1353946,78167
1353950,5799
1353960,67594
1353980,66103
1354000,57531
1354010,61430
1354020,27513
1354030,42462
1354060,35700
1354070,1863
1354100,9588
1354120,62611
1354130,85175
1354160,46741
1354220,35830
1354230,8758
1354240,71734
1354260,73070
1354270,62706
1354280,35830
1354290,1863
1354300,41729
1354310,47395
1354312,47395
1354350,26889
1354370,56137
1354410,30107
1354420,7462
1354430,62586
1354431,62586
1354450,47871
1354460,72634
1354520,14186
1354530,20345
1354540,80788
1354560,20486
1354561,20486
1354570,46153
1354580,30209
1354590,26498
1354600,38082
1354620,46569
1354630,20486
1354631,20486
1354640,20019
1354650,46569
1354670,20019
1354690,57730
1354740,20486
1354741,20486
1354750,77176
1354760,56591
1354770,33089
1354780,65738
1354790,34324
1354800,59519
1354810,15081
1354811,15081
1354812,15081
1354813,15081
1354814,15081
1354815,15081
1354816,15081
1354817,15081
1354818,15081
1354819,15081
1354830,55970
1354860,15081
1354861,15081
1354862,15081
1354870,15081
1354880,15081
1354910,2533
1354940,64519
1354960,32486
1354970,76213
1354980,40605
1354990,57103
1355000,53184
1355010,13845
1355020,26732
1355040,8391
1355050,67988
1355060,12612
1355070,51655
1355080,867
1355090,2969
1355090,74257
1355100,43982
1355130,13845
1355140,38315
1355160,27210
1355200,66
1355210,41930
1355240,13347
1355250,57420
1355250,76311
1355270,15040
1355280,62586
1355281,62586
1355282,62586
1355283,62586
1355290,78418
1355310,52289
1355360,47614
1355370,35402
1355390,12361
1355400,56648
1355410,35430
1355420,40515
1355430,5799
1355440,4931
1355450,30711
1355470,64651
1355500,43023
1355510,84632
1355540,16503
1355560,23492
1355570,20448
1355580,26850
1355590,6375
1355600,675
1355610,85140
1355620,43151
1355630,24569
1355640,35613
1355650,18660
1355680,21164
1355700,8422
1355720,34343
1355730,72879
1355740,31208
1355741,31208
1355750,20486
1355751,20486
1355752,20486
1355753,20486
1355754,20486
1355770,66674
1355780,61069
1355790,21554
1355800,21554
1355810,13845
1355820,81484
1355830,83810
1355840,68171
1355850,20486
1355851,20486
1355852,20486
1355853,20486
1355854,20486
1355855,20486
1355856,20486
1355857,20486
1355858,20486
1355859,20486
1355870,62586
1355871,62586
1355872,62586
1355880,18380
1355890,18380
1355910,53394
1355930,34737
1355960,25449
1355970,78921
1355980,7859
1355990,76689
1356000,13845
1356001,13845
1356030,33421
1356040,7150
1356040,62555
1356050,6266
1356070,55370
1356080,18779
1356110,11406
1356150,17534
1356160,6830
1356180,35390
1356190,81651
1356200,38111
1356210,43404
1356230,52000
1356240,85520
1356250,33089
1356260,48077
1356270,64261
1356280,37729
1356300,57625
1356330,22131
1356331,22131
1356340,61943
1356360,71708
1356370,20486
1356371,20486
1356380,28439
1356410,23148
1356411,23148
1356420,50482
1356430,79238
1356440,54749
1356450,54749
1356460,31619
1356460,48887
1356480,84946
1356490,78122
1356530,82727
1356570,9444
1356580,28534
1356590,66061
1356610,58543
1356640,42457
1356670,34936
1356670,36984
1356710,69493
1356760,80166
1356790,8052
1356800,72934
1356810,26396
1356810,69274
1356830,76431
1356850,8758
1356860,18268
1356870,17347
1356940,63421
1356950,74100
1356970,23351
1356980,35165
1357000,36835
1357020,31593
1357070,31857
1357071,31857
1357090,8220
1357120,10565
1357150,55391
1357160,30075
1357170,78050
1357171,78050
1357180,61664
1357190,62634
1357200,76997
1357210,33845
1357220,80359
1357230,46177
1357260,76901
1357270,23015
1357280,66670
1357320,55230
1357330,77019
1357340,81253
1357360,5431
1357370,5431
1357372,5431
1357390,40230
1357400,17894
1357410,76332
1357430,61663
1357480,5431
1357490,77579
1357520,23420
1357540,77579
1357550,77579
1357560,72709
1357570,77579
1357580,77579
1357590,54250
1357610,31072
1357640,83777
1357670,9448
1357680,21911
1357690,8421
1357700,53664
1357710,3260
1357730,20019
1357750,47136
1357830,84735
1357840,76973
1357860,17335
1357870,60917
1357880,77080
1357890,79053
1357910,37706
1357930,65393
1357950,41052
1357960,54795
1357970,9375
1357990,40525
1358000,3981
1358010,14206
1358020,31713
1358030,61892
1358040,20019
1358050,39877
1358070,75269
1358090,7254
1358100,71485
1358110,79416
1358120,53416
1358140,29366
1358140,61664
1358150,28256
1358180,50588
1358250,58387
1358260,35728
1358270,58402
1358280,65738
1358280,83138
1358320,11138
1358350,45668
1358360,32536
1358370,54925
1358430,80069
1358440,12705
1358490,9897
1358500,59053
1358510,77753
1358520,28749
1358530,14872
1358540,8901
1358560,47912
1358590,51541
1358610,24360
1358630,3360
1358640,36894
1358650,37237
1358660,63117
1358680,3006
1358700,64578
1358710,19059
1358720,46468
1358730,65996
1358760,37271
1358770,53991
1358790,665
1358800,69355
1358810,19388
1358830,3136
1358840,31678
1358890,37706
1358900,70718
1358930,50646
1358940,25646
1358970,46320
1358980,19748
1358990,72943
1359000,28065
1359020,33523
1359050,8758
1359090,19510
1359090,58430
1359110,27058
1359120,56543
1359160,59414
1359170,65812
1359240,81536
1359260,43784
1359280,71039
1359300,30879
1359310,65331
1359320,74050
1359340,21631
1359400,76973
1359430,21903
1359440,30013
1359450,67833
1359470,58704
1359490,26091
1359560,46670
1359590,73414
1359610,78268
1359630,43012
1359640,26910
1359650,72876
1359660,40625
1359720,83777
1359730,55033
1359760,48059
1359780,62586
1359800,80469
1359820,36477
1359840,30627
1359850,22037
1359860,53338
1359880,59984
1359890,19893
1359900,22618
1359910,33868
1359920,21652
1359950,21528
1359970,9650
1359980,83138
1359980,83809
1359990,44349
1360000,5517
1360020,36032
1360040,22748
1360060,85019
1360080,75718
1360090,73795
1360120,29830
1360130,51787
1360140,14994
1360150,30877
1360160,67320
1360190,67326
1360210,77472
1360220,13412
1360250,40775
1360260,36298
1360270,30588
1360280,15969
1360290,30868
1360300,30868
1360310,20486
1360311,20486
1360312,20486
1360313,20486
1360314,20486
1360315,20486
1360316,20486
1360317,20486
1360318,20486
1360319,20486
1360320,20486
1360321,20486
1360322,20486
1360323,20486
1360324,20486
1360325,20486
1360326,20486
1360327,20486
1360328,20486
1360329,20486
1360330,20486
1360331,20486
1360332,20486
1360333,20486
1360334,20486
1360335,20486
1360340,20486
1360341,20486
1360342,20486
1360343,20486
1360344,20486
1360345,20486
1360346,20486
1360347,20486
1360348,20486
1360349,20486
1360350,20486
1360351,20486
1360352,20486
1360353,20486
1360354,20486
1360355,20486
1360356,20486
1360357,20486
1360360,60189
1360370,65088
1360380,16446
1360390,2533
1360390,9648
1360430,25241
1360440,56750
1360470,51047
1360480,39561
1360490,63490
1360500,46307
1360520,53076
1360530,75666
1360540,69572
1360550,26412
1360550,42724
1360560,83777
1360570,18183
1360580,42221
1360600,75383
1360620,36548
1360630,82045
1360670,35391
1360700,76447
1360720,72123
1360760,17787
1360780,53079
1360790,72859
1360810,68746
1360820,15127
1360850,72478
1360870,48467
1360880,7509
1360890,59196
1360900,61613
1360920,77176
1360930,763
1360960,59464
1360980,8998
1361000,13759
1361010,85151
1361020,35365
1361030,8377
1361050,46225
1361060,27107
1361070,34047
1361090,69426
1361100,37612
1361110,32439
1361120,80702
1361140,37288
1361150,71690
1361170,58439
1361180,25344
1361190,9329
1361190,9650
1361200,82091
1361210,39024
1361230,69584
1361240,20452
1361240,52073
1361260,59053
1361270,27334
1361270,51523
1361310,78050
1361311,78050
1361320,2186
1361330,80896
1361340,83074
1361360,80896
1361370,83074
1361390,45587
1361400,25408
1361420,59984
1361430,60876
1361440,50201
1361460,67987
1361470,13838
1361480,57963
1361490,8144
1361500,38420
1361510,24272
1361510,74257
1361520,10224
1361540,38420
1361550,15691
1361580,27837
1361590,34440
1361610,57577
1361630,30858
1361660,3129
1361670,80092
1361680,60209
1361690,67406
1361700,34038
1361720,29254
1361750,71239
1361760,10034
1361810,53884
1361830,28257
1361831,28257
1361840,4762
1361840,28534
1361860,6650
1361870,12694
1361890,63576
1361900,37698
1361920,42746
1361950,66157
1361970,46832
1361980,75112
1362000,56972
1362010,84343
1362040,18377
1362060,44227
1362070,70508
1362080,42283
1362100,42283
1362101,42283
1362102,42283
1362103,42283
1362104,42283
1362105,42283
1362106,42283
1362107,42283
1362108,42283
1362109,42283
1362110,42283
1362111,42283
1362112,42283
1362113,42283
1362114,42283
1362115,42283
1362116,42283
1362117,42283
1362118,42283
1362119,42283
1362130,1230
1362140,38111
1362150,42283
1362151,42283
1362152,42283
1362153,42283
1362154,42283
1362155,42283
1362156,42283
1362157,42283
1362158,42283
1362159,42283
1362160,42283
1362161,42283
1362162,42283
1362163,42283
1362164,42283
1362165,42283
1362166,42283
1362168,42283
1362169,42283
1362170,42283
1362171,42283
1362172,42283
1362173,42283
1362174,42283
1362175,42283
1362176,42283
1362177,42283
1362178,42283
1362179,42283
1362180,42283
1362190,63290
1362220,42283
1362221,42283
1362222,42283
1362223,42283
1362224,42283
1362230,22173
1362260,6853
1362270,39031
1362290,11091
1362300,67470
1362310,40783
1362340,30816
1362350,46095
1362370,84348
1362390,54633
1362400,39590
1362410,51655
1362420,36702
1362430,84946
1362440,73601
1362460,73533
1362470,6364
1362480,55597
1362510,45412
1362520,54749
1362530,54749
1362550,43462
1362560,4493
1362580,2518
1362600,34324
1362601,34324
1362602,34324
1362620,47561
1362650,65053
1362670,74781
1362690,32863
1362700,4997
1362720,66307
1362750,61436
1362760,7664
1362780,83364
1362820,77299
1362830,43607
1362840,77850
1362850,17836
1362860,15882
1362890,1552
1362910,80896
1362930,68810
1362940,60819
1362960,63786
1362980,33828
1362990,6209
1363020,24609
1363040,73676
1363080,29847
1363090,25401
1363120,2657
1363140,37709
1363160,57877
1363170,62797
1363200,5624
1363220,68746
1363230,53475
1363240,22690
1363250,16339
1363270,26784
1363280,62797
1363290,60240
1363310,49097
1363350,80746
1363360,36038
1363370,19893
1363380,41160
1363390,66843
1363390,74242
1363400,79145
1363430,11203
1363490,17018
1363490,72490
1363500,52854
1363540,7126
1363540,43389
1363560,67451
1363600,77
1363620,69581
1363650,23210
1363660,66936
1363680,39220
1363690,67645
1363730,69306
1363740,57629
1363750,9093
1363770,7269
1363780,23413
1363790,43855
1363810,3260
1363840,6253
1363850,47780
1363860,67590
1363880,63976
1363900,37137
1363940,76901
1363960,39735
1363980,8735
1364010,31443
1364030,22943
1364032,22943
1364033,22943
1364034,22943
1364035,22943
1364036,75731
1364037,22943
1364038,22943
1364039,22943
1364040,11330
1364080,66431
1364090,8230
1364100,48
1364100,19013
1364100,66678
1364130,26116
1364150,5759
1364160,80896
1364170,55676
1364180,12162
1364190,2727
1364210,15151
1364224,72295
1364230,8406
1364240,49940
1364290,34298
1364330,15248
1364340,43305
1364350,74410
1364360,12505
1364380,51506
1364390,17182
1364400,48647
1364410,68034
1364430,49012
1364450,17388
1364460,21639
1364490,13217
1364500,4725
1364510,46468
1364521,34936
1364521,36984
1364570,4719
1364580,85323
1364590,69191
1364610,60421
1364620,12614
1364650,55698
1364650,60996
1364660,38598
1364661,38598
1364662,38598
1364663,38598
1364664,38598
1364690,11303
1364710,25594
1364730,53134
1364740,34379
1364750,78597
1364760,67485
1364780,60490
1364800,2202
1364830,51467
1364940,24080
1364960,37137
1364980,9765
1365010,49489
1365020,42572
1365030,1729
1365030,26591
1365030,69536
1365050,42572
1365060,42572
1365070,42572
1365080,42572
1365090,42572
1365100,42572
1365110,42572
1365120,42572
1365130,42572
1365140,56861
1365150,42572
1365160,42572
1365170,42572
1365180,42572
1365190,42572
1365200,42572
1365210,42572
1365220,42572
1365230,42572
1365240,42572
1365250,42572
1365260,42572
1365270,42572
1365280,42572
1365290,42572
1365300,42572
1365310,42572
1365330,42572
1365340,42572
1365350,42572
1365360,42572
1365380,32845
1365390,39193
1365400,85520
1365410,85520
1365420,47112
1365440,40525
1365460,40525
1365490,8996
1365500,2181
1365510,30851
1365530,8933
1365540,12965
1365550,68854
1365580,34362
1365590,54686
1365600,28081
1365620,53197
1365630,57340
1365640,77490
1365650,81411
1365680,19262
1365700,4330
1365720,6157
1365750,11040
1365750,40158
1365760,35068
1365780,79551
1365790,30013
1365800,79551
1365810,57355
1365870,67176
1365900,60118
1365910,56861
1365930,26979
1365950,57972
1366000,11065
1366010,67665
1366040,54507
1366050,13825
1366060,6674
1366070,24448
1366090,48927
1366100,77461
1366110,71271
1366130,52733
1366140,85151
1366150,9553
1366160,35875
1366180,33685
1366190,59414
1366200,25544
1366230,77024
1366240,60008
1366260,75176
1366270,15956
1366280,26739
1366290,37137
1366310,55467
1366320,14670
1366390,23794
1366420,47715
1366460,19583
1366500,43623
1366510,9926
1366520,74304
1366530,19028
1366540,74257
1366550,18288
1366560,53718
1366570,59584
1366580,62611
1366600,43125
1366610,39659
1366620,85323
1366630,35148
1366640,35126
1366650,71827
1366680,82640
1366700,54167
1366710,62180
1366720,63814
1366730,47561
1366740,73736
1366760,67066
1366770,18175
1366800,50739
1366810,51116
1366830,15727
1366850,80967
1366920,69182
1366930,38920
1366940,2169
1366950,58419
1366970,53061
1366980,7352
1367040,27332
1367050,11781
1367080,25100
1367090,80176
1367110,43837
1367130,50149
1367140,50149
1367150,27686
1367150,43499
1367160,77579
1367170,77579
1367190,77811
1367220,35215
1367230,38817
1367240,48486
1367250,9329
1367250,9650
1367270,13073
1367270,73226
1367290,36114
1367290,64179
1367300,63871
1367320,23759
1367330,23759
1367340,11104
1367350,52469
1367360,34943
1367380,35299
1367420,20967
1367430,55493
1367460,71125
1367490,33085
1367500,31072
1367510,46656
1367520,16612
1367530,26927
1367550,24016
1367570,75492
1367580,29084
1367590,37729
1367610,62180
1367620,41791
1367630,62180
1367640,62180
1367650,62180
1367660,62180
1367670,62180
1367680,56504
1367690,40442
1367710,48933
1367720,38235
1367730,42973
1367770,13845
1367780,39328
1367800,68171
1367801,68171
1367810,68171
1367860,46239
1367870,62555
1367880,5457
1367880,29859
1367880,61983
1367940,20916
1367950,40826
1367960,75631
1367970,44637
1367980,73473
1368000,28171
1368010,76973
1368030,64847
1368040,85014
1368050,47498
1368060,84946
1368090,28138
1368110,43404
1368120,45516
1368130,17143
1368160,34074
1368160,34874
1368180,72403
1368230,66254
1368240,8603
1368250,35263
1368260,64727
1368330,49592
1368340,30149
1368350,39939
1368360,30149
1368370,30149
1368380,62737
1368400,79281
1368410,46018
1368420,42026
1368480,35924
1368520,79159
1368530,9429
1368540,85190
1368560,14034
1368570,7126
1368571,19608
1368572,7126
1368580,47780
1368610,48380
1368620,13347
1368630,80379
1368640,71868
1368670,44715
1368690,21051
1368700,73629
1368740,37144
1368740,78689
1368750,22056
1368770,71420
1368780,32624
1368790,76973
1368800,43404
1368801,43404
1368820,36814
1368820,68310
1368830,59047
1368850,66440
1368860,79213
1368870,82587
1368880,15917
1368890,31457
1368920,18065
1368950,72822
1368960,15640
1368970,67630
1368980,62586
1368981,62586
1368982,62586
1368983,62586
1368984,62586
1369000,83013
1369020,55970
1369030,51314
1369050,41395
1369090,41395
1369100,39982
1369120,39982
1369190,39982
1369210,39982
1369220,39982
1369230,39982
1369250,39982
1369260,39982
1369270,39982
1369280,39982
1369290,39982
1369310,39982
1369320,13453
1369340,13453
1369350,28358
1369370,23759
1369390,57796
1369400,67215
1369410,59984
1369420,12516
1369430,42007
1369440,76845
1369450,79674
1369451,79674
1369452,79674
1369453,79674
1369454,79674
1369455,79674
1369456,79674
1369470,22633
1369480,5398
1369510,85004
1369520,27505
1369560,61980
1369570,13347
1369580,13347
1369610,72448
1369630,76545
1369670,53363
1369680,65296
1369690,69249
1369700,69249
1369720,62611
1369730,32538
1369740,32538
1369760,42283
1369770,80055
1369780,22582
1369790,76973
1369800,4722
1369830,9191
1369950,8960
1369970,37416
1369980,36064
1369990,36224
1370000,63996
1370020,20101
1370040,5783
1370050,76901
1370060,883
1370110,10710
1370130,18964
1370140,29884
1370170,10477
1370180,4657
1370190,4142
1370190,12772
1370190,42722
1370220,48444
1370240,45453
1370250,38555
1370280,57336
1370300,14954
1370310,79004
1370370,55654
1370390,63042
1370400,82636
1370410,63247
1370430,18525
1370470,17999
1370510,68345
1370550,7659
1370560,19464
1370570,12314
1370580,22819
1370600,58461
1370610,53869
1370620,36980
1370630,36980
1370640,12389
1370650,39263
1370660,34101
1370680,24944
1370690,84489
1370710,44141
1370720,19800
1370740,36548
1370770,19232
1370780,33759
1370790,57381
1370800,4831
1370810,78268
1370820,3092
1370840,62144
1370850,5401
1370900,62586
1370901,62586
1370902,62586
1370930,3241
1370940,5782
1370950,50851
1370960,63777
1370970,15578
1370980,70169
1371000,80477
1371030,42634
1371040,68363
1371050,26865
1371090,25144
1371110,75328
1371120,69390
1371150,12389
1371160,48993
1371170,20652
1371180,34084
1371210,15727
1371220,63382
1371230,12587
1371270,1329
1371280,40826
1371300,77970
1371320,65049
1371330,62979
1371340,26024
1371350,40826
1371360,80568
1371380,6162
1371400,60490
1371401,60490
1371402,60490
1371403,60490
1371404,60490
1371405,60490
1371406,60490
1371407,60490
1371408,60490
1371409,60490
1371420,60490
1371421,60490
1371422,60490
1371423,60490
1371424,60490
1371425,60490
1371426,60490
1371427,60490
1371428,60490
1371429,60490
1371460,4657
1371470,66888
1371500,101
1371510,29804
1371520,6661
1371520,59646
1371540,22829
1371550,46719
1371560,44385
1371570,52422
1371580,73855
1371600,18890
1371610,20929
1371620,18890
1371630,84973
1371640,45267
1371660,75727
1371690,30328
